nome_mun,pop2017,muni_code
Nicolau Vergueiro,1752,4312674
Nonoai,12247,4312708
Nova Alvorada,3481,4312757
Nova Ara\u00e7\u00e1,4471,4312807
Nova Bassano,9599,4312906
Nova Boa Vista,1932,4312955
Nova Br\u00e9scia,3344,4313003
Nova Candel\u00e1ria,2807,4313011
Nova Esperan\u00e7a do Sul,5125,4313037
Nova Hartz,20405,4313060
Nova P\u00e1dua,2568,4313086
Nova Palma,6605,4313102
Nova Petr\u00f3polis,20675,4313201
Nova Prata,25559,4313300
Nova Ramada,2417,4313334
Nova Roma do Sul,3603,4313359
Nova Santa Rita,26450,4313375
Novo Cabrais,4125,4313391
Novo Hamburgo,249508,4313409
Novo Machado,3757,4313425
Novo Tiradentes,2312,4313441
Novo Xingu,1790,4313466
Novo Barreiro,4181,4313490
Os\u00f3rio,44468,4313508
Paim Filho,4172,4313607
Palmares do Sul,11449,4313656
Palmeira das Miss\u00f5es,34844,4313706
Palmitinho,7184,4313805
Panambi,41781,4313904
Pantano Grande,9845,4313953
Para\u00ed,7404,4314001
Para\u00edso do Sul,7677,4314027
Pareci Novo,3760,4314035
Parob\u00e9,56277,4314050
Passa Sete,5554,4314068
Passo do Sobrado,6430,4314076
Passo Fundo,198799,4314100
Paulo Bento,2308,4314134
Paverama,8485,4314159
Pedras Altas,2168,4314175
Pedro Os\u00f3rio,7999,4314209
Peju\u00e7ara,4043,4314308
Pelotas,344385,4314407
Picada Caf\u00e9,5595,4314423
Pinhal,2616,4314456
Pinhal da Serra,2104,4314464
Pinhal Grande,4544,4314472
Pinheirinho do Vale,4803,4314498
Pinheiro Machado,12913,4314506
Pinto Bandeira,2868,4314548
Pirap\u00f3,2625,4314555
Piratini,20799,4314605
Planalto,10623,4314704
Po\u00e7o das Antas,2112,4314753
Pont\u00e3o,3990,4314779
Ponte Preta,1706,4314787
Port\u00e3o,34692,4314803
Porto Alegre,1484941,4314902
Porto Lucena,5227,4315008
Porto Mau\u00e1,2536,4315057
Porto Vera Cruz,1676,4315073
Porto Xavier,10718,4315107
Pouso Novo,1819,4315131
Presidente Lucena,2752,4315149
Progresso,6379,4315156
Prot\u00e1sio Alves,2034,4315172
Putinga,4159,4315206
Quara\u00ed,23532,4315305
Quatro Irm\u00e3os,1856,4315313
Quevedos,2824,4315321
Quinze de Novembro,3826,4315354
Redentora,11187,4315404
Relvado,2187,4315453
Restinga S\u00eaca,16315,4315503
Rio dos \u00cdndios,3317,4315552
Rio Grande,209378,4315602
Rio Pardo,39000,4315701
Riozinho,4607,4315750
Roca Sales,11101,4315800
Rodeio Bonito,5967,4315909
Rolador,2515,4315958
Rolante,20920,4316006
Ronda Alta,10695,4316105
Rondinha,5497,4316204
Roque Gonzales,7245,4316303
Ros\u00e1rio do Sul,40727,4316402
Sagrada Fam\u00edlia,2676,4316428
Saldanha Marinho,2849,4316436
Salto do Jacu\u00ed,12490,4316451
Salvador das Miss\u00f5es,2776,4316477
Salvador do Sul,7434,4316501
Sananduva,16237,4316600
Santa B\u00e1rbara do Sul,8694,4316709
Santa Cec\u00edlia do Sul,1695,4316733
Santa Clara do Sul,6285,4316758
Santa Cruz do Sul,127429,4316808
Santa Maria,278445,4316907
Santa Maria do Herval,6358,4316956
Santa Margarida do Sul,2519,4316972
Santana da Boa Vista,8414,4317004
Sant\'Ana do Livramento,82312,4317103
Santa Rosa,72753,4317202
Santa Tereza,1780,4317251
Santa Vit\u00f3ria do Palmar,31274,4317301
Santiago,50658,4317400
Santo \u00c2ngelo,79101,4317509
Santo Ant\u00f4nio do Palma,2196,4317558
Santo Ant\u00f4nio da Patrulha,42333,4317608
Santo Ant\u00f4nio das Miss\u00f5es,11051,4317707
Santo Ant\u00f4nio do Planalto,2059,4317756
Santo Augusto,14334,4317806
Santo Cristo,14738,4317905
Santo Expedito do Sul,2468,4317954
S\u00e3o Borja,62808,4318002
S\u00e3o Domingos do Sul,3080,4318051
S\u00e3o Francisco de Assis,19382,4318101
S\u00e3o Francisco de Paula,21679,4318200
S\u00e3o Gabriel,62957,4318309
S\u00e3o Jer\u00f4nimo,23763,4318408
S\u00e3o Jo\u00e3o da Urtiga,4831,4318424
S\u00e3o Jo\u00e3o do Pol\u00easine,2646,4318432
S\u00e3o Jorge,2842,4318440
S\u00e3o Jos\u00e9 das Miss\u00f5es,2714,4318457
S\u00e3o Jos\u00e9 do Herval,2158,4318465
S\u00e3o Jos\u00e9 do Hort\u00eancio,4543,4318481
S\u00e3o Jos\u00e9 do Inhacor\u00e1,2205,4318499
S\u00e3o Jos\u00e9 do Norte,27206,4318507
S\u00e3o Jos\u00e9 do Ouro,7117,4318606
S\u00e3o Jos\u00e9 do Sul,2298,4318614
S\u00e3o Jos\u00e9 dos Ausentes,3496,4318622
S\u00e3o Leopoldo,230914,4318705
S\u00e3o Louren\u00e7o do Sul,44580,4318804
S\u00e3o Luiz Gonzaga,35057,4318903
S\u00e3o Marcos,21364,4319000
S\u00e3o Martinho,5779,4319109
S\u00e3o Martinho da Serra,3309,4319125
S\u00e3o Miguel das Miss\u00f5es,7754,4319158
S\u00e3o Nicolau,5677,4319208
S\u00e3o Paulo das Miss\u00f5es,6280,4319307
S\u00e3o Pedro da Serra,3639,4319356
S\u00e3o Pedro das Miss\u00f5es,1998,4319364
S\u00e3o Pedro do Buti\u00e1,2991,4319372
S\u00e3o Pedro do Sul,16763,4319406
S\u00e3o Sebasti\u00e3o do Ca\u00ed,24967,4319505
S\u00e3o Sep\u00e9,24403,4319604
S\u00e3o Valentim,3581,4319703
S\u00e3o Valentim do Sul,2265,4319711
S\u00e3o Val\u00e9rio do Sul,2760,4319737
S\u00e3o Vendelino,2154,4319752
S\u00e3o Vicente do Sul,8817,4319802
Sapiranga,80311,4319901
Sapucaia do Sul,139476,4320008
Sarandi,23398,4320107
Seberi,11144,4320206
Sede Nova,3050,4320230
Segredo,7428,4320263
Selbach,5152,4320305
Senador Salgado Filho,2880,4320321
Sentinela do Sul,5528,4320354
Serafina Corr\u00eaa,16184,4320404
S\u00e9rio,2198,4320453
Sert\u00e3o,6065,4320503
Sert\u00e3o Santana,6317,4320552
Sete de Setembro,2114,4320578
Severiano de Almeida,3868,4320602
Silveira Martins,2481,4320651
Sinimbu,10408,4320677
Sobradinho,15018,4320701
Soledade,31361,4320800
Taba\u00ed,4526,4320859
Tapejara,22077,4320909
Tapera,10814,4321006
Tapes,17425,4321105
Taquara,57544,4321204
Taquari,27207,4321303
Taquaru\u00e7u do Sul,3101,4321329
Tavares,5567,4321352
Tenente Portela,14008,4321402
Terra de Areia,10783,4321436
Teut\u00f4nia,30846,4321451
Tio Hugo,2946,4321469
Tiradentes do Sul,6294,4321477
Toropi,2970,4321493
Torres,37564,4321501
Tramanda\u00ed,47521,4321600
Travesseiro,2391,4321626
Tr\u00eas Arroios,2851,4321634
Tr\u00eas Cachoeiras,10904,4321667
Tr\u00eas Coroas,26589,4321709
Tr\u00eas de Maio,24497,4321808
Tr\u00eas Forquilhas,2898,4321832
Tr\u00eas Palmeiras,4457,4321857
Tr\u00eas Passos,24632,4321907
Trindade do Sul,5961,4321956
Triunfo,28289,4322004
Tucunduva,5965,4322103
Tunas,4604,4322152
Tupanci do Sul,1573,4322186
Tupanciret\u00e3,23705,4322202
Tupandi,4472,4322251
Tuparendi,8494,4322301
Turu\u00e7u,3585,4322327
Ubiretama,2232,4322343
Uni\u00e3o da Serra,1374,4322350
Unistalda,2467,4322376
Uruguaiana,129784,4322400
Vacaria,65397,4322509
Vale Verde,3461,4322525
Vale do Sol,11727,4322533
Vale Real,5638,4322541
Vanini,2101,4322558
Ven\u00e2ncio Aires,70481,4322608
Vera Cruz,26024,4322707
Veran\u00f3polis,25073,4322806
Vespasiano Corr\u00eaa,1956,4322855
Viadutos,5205,4322905
Viam\u00e3o,253717,4323002
Vicente Dutra,5152,4323101
Victor Graeff,3051,4323200
Vila Flores,3382,4323309
Vila L\u00e2ngaro,2185,4323358
Vila Maria,4407,4323408
Vila Nova do Sul,4370,4323457
Vista Alegre,2877,4323507
Vista Alegre do Prata,1611,4323606
Vista Ga\u00facha,2882,4323705
Vit\u00f3ria das Miss\u00f5es,3422,4323754
Westf\u00e1lia,2977,4323770
Xangri-l\u00e1,14650,4323804
\u00c1gua Clara,14992,5000203
Alcin\u00f3polis,5188,5000252
Amambai,38465,5000609
Anast\u00e1cio,24954,5000708
Anauril\u00e2ndia,8927,5000807
Ang\u00e9lica,10458,5000856
Ant\u00f4nio Jo\u00e3o,8808,5000906
Aparecida do Taboado,25072,5001003
Aquidauana,47482,5001102
Aral Moreira,11771,5001243
Bandeirantes,6795,5001508
Bataguassu,22389,5001904
Bataypor\u00e3,11248,5002001
Bela Vista,24331,5002100
Bodoquena,7820,5002159
Bonito,21483,5002209
Brasil\u00e2ndia,11864,5002308
Caarap\u00f3,29292,5002407
Camapu\u00e3,13694,5002605
Campo Grande,874210,5002704
Caracol,5972,5002803
Cassil\u00e2ndia,21748,5002902
Chapad\u00e3o do Sul,23940,5002951
Corguinho,5730,5003108
Coronel Sapucaia,15016,5003157
Corumb\u00e1,109899,5003207
Costa Rica,20159,5003256
Coxim,33323,5003306
Deod\u00e1polis,12773,5003454
Dois Irm\u00e3os do Buriti,11132,5003488
Douradina,5827,5003504
Dourados,218069,5003702
Eldorado,12224,5003751
F\u00e1tima do Sul,19181,5003801
Figueir\u00e3o,3027,5003900
Gl\u00f3ria de Dourados,9960,5004007
Guia Lopes da Laguna,9991,5004106
Iguatemi,15838,5004304
Inoc\u00eancia,7618,5004403
Itapor\u00e3,23539,5004502
Itaquira\u00ed,20637,5004601
Ivinhema,23021,5004700
Japor\u00e3,8836,5004809
Jaraguari,7019,5004908
Jardim,25758,5005004
Jate\u00ed,4025,5005103
Juti,6553,5005152
Lad\u00e1rio,22590,5005202
Laguna Carap\u00e3,7177,5005251
Maracaju,44994,5005400
Miranda,27525,5005608
Mundo Novo,18103,5005681
Navira\u00ed,53188,5005707
Nioaque,14092,5005806
Nova Alvorada do Sul,20772,5006002
Nova Andradina,52625,5006200
Novo Horizonte do Sul,4041,5006259
Para\u00edso das \u00c1guas,5350,5006275
Parana\u00edba,41755,5006309
Paranhos,13852,5006358
Pedro Gomes,7683,5006408
Ponta Por\u00e3,89592,5006606
Porto Murtinho,16879,5006903
Ribas do Rio Pardo,23881,5007109
Rio Brilhante,36144,5007208
Rio Negro,4834,5007307
Rio Verde de Mato Grosso,19569,5007406
Rochedo,5346,5007505
Santa Rita do Pardo,7732,5007554
S\u00e3o Gabriel do Oeste,25898,5007695
Sete Quedas,10790,5007703
Selv\u00edria,6482,5007802
Sidrol\u00e2ndia,54575,5007901
Sonora,18393,5007935
Tacuru,11284,5007950
Taquarussu,3570,5007976
Terenos,20855,5008008
Tr\u00eas Lagoas,117477,5008305
Vicentina,6041,5008404
Acorizal,5269,5100102
\u00c1gua Boa,24501,5100201
Alta Floresta,50189,5100250
Alto Araguaia,18164,5100300
Alto Boa Vista,6466,5100359
Alto Gar\u00e7as,11532,5100409
Alto Paraguai,10921,5100508
Alto Taquari,10246,5100607
Apiac\u00e1s,9694,5100805
Araguaiana,3036,5101001
Araguainha,931,5101209
Araputanga,16223,5101258
Aren\u00e1polis,9455,5101308
Aripuan\u00e3,21357,5101407
Bar\u00e3o de Melga\u00e7o,7872,5101605
Barra do Bugres,33644,5101704
Barra do Gar\u00e7as,58974,5101803
Bom Jesus do Araguaia,6266,5101852
Brasnorte,18688,5101902
C\u00e1ceres,91271,5102504
Campin\u00e1polis,15386,5102603
Campo Novo do Parecis,33551,5102637
Campo Verde,39933,5102678
Campos de J\u00falio,6512,5102686
Canabrava do Norte,4630,5102694
Canarana,20707,5102702
Carlinda,10136,5102793
Castanheira,8454,5102850
Chapada dos Guimar\u00e3es,19049,5103007
Cl\u00e1udia,11716,5103056
Cocalinho,5535,5103106
Col\u00edder,32298,5103205
Colniza,36161,5103254
Comodoro,19932,5103304
Confresa,29471,5103353
Conquista D\'Oeste,3860,5103361
Cotrigua\u00e7u,18689,5103379
Cuiab\u00e1,590118,5103403
Curvel\u00e2ndia,5049,5103437
Denise,9115,5103452
Diamantino,21294,5103502
Dom Aquino,7977,5103601
Feliz Natal,13451,5103700
Figueir\u00f3polis D\'Oeste,3444,5103809
Ga\u00facha do Norte,7296,5103858
General Carneiro,5333,5103908
Gl\u00f3ria D\'Oeste,2964,5103957
Guarant\u00e3 do Norte,34500,5104104
Guiratinga,14615,5104203
Indiava\u00ed,2648,5104500
Ipiranga do Norte,7171,5104526
Itanhang\u00e1,6396,5104542
Ita\u00faba,3800,5104559
Itiquira,12789,5104609
Jaciara,26633,5104807
Jangada,7996,5104906
Jauru,8776,5105002
Juara,33851,5105101
Ju\u00edna,39779,5105150
Juruena,14913,5105176
Juscimeira,10971,5105200
Lambari D\'Oeste,5887,5105234
Lucas do Rio Verde,61515,5105259
Luciara,2043,5105309
Vila Bela da Sant\u00edssima Trindade,15534,5105507
Marcel\u00e2ndia,10422,5105580
Matup\u00e1,15870,5105606
Mirassol d\'Oeste,26768,5105622
Nobres,14917,5105903
Nortel\u00e2ndia,5895,5106000
Nossa Senhora do Livramento,12484,5106109
Nova Bandeirantes,14473,5106158
Nova Nazar\u00e9,3655,5106174
Nova Lacerda,6338,5106182
Nova Santa Helena,3596,5106190
Nova Brasil\u00e2ndia,3827,5106208
Nova Cana\u00e3 do Norte,12388,5106216
Nova Mutum,42607,5106224
Nova Ol\u00edmpia,19465,5106232
Nova Ubirat\u00e3,11352,5106240
Nova Xavantina,20639,5106257
Novo Mundo,8730,5106265
Novo Horizonte do Norte,3876,5106273
Novo S\u00e3o Joaquim,5066,5106281
Parana\u00edta,10884,5106299
Paranatinga,21612,5106307
Novo Santo Ant\u00f4nio,2498,5106315
Pedra Preta,16965,5106372
Peixoto de Azevedo,33630,5106422
Planalto da Serra,2604,5106455
Pocon\u00e9,32241,5106505
Pontal do Araguaia,6387,5106653
Ponte Branca,1560,5106703
Pontes e Lacerda,43832,5106752
Porto Alegre do Norte,11995,5106778
Porto dos Ga\u00fachos,5283,5106802
Porto Esperidi\u00e3o,11603,5106828
Porto Estrela,2973,5106851
Poxor\u00e9u,15985,5107008
Primavera do Leste,59293,5107040
Quer\u00eancia,16512,5107065
S\u00e3o Jos\u00e9 dos Quatro Marcos,18452,5107107
Reserva do Caba\u00e7al,2646,5107156
Ribeir\u00e3o Cascalheira,9796,5107180
Ribeir\u00e3ozinho,2320,5107198
Rio Branco,5019,5107206
Santa Carmem,4360,5107248
Santo Afonso,3050,5107263
S\u00e3o Jos\u00e9 do Povo,3908,5107297
S\u00e3o Jos\u00e9 do Rio Claro,19728,5107305
S\u00e3o Jos\u00e9 do Xingu,5416,5107354
S\u00e3o Pedro da Cipa,4541,5107404
Rondol\u00e2ndia,3854,5107578
Rondon\u00f3polis,222316,5107602
Ros\u00e1rio Oeste,16908,5107701
Santa Cruz do Xingu,2421,5107743
Salto do C\u00e9u,3347,5107750
Santa Rita do Trivelato,3231,5107768
Santa Terezinha,8049,5107776
Santo Ant\u00f4nio do Leste,4875,5107792
Santo Ant\u00f4nio do Leverger,18392,5107800
S\u00e3o F\u00e9lix do Araguaia,11290,5107859
Sapezal,24305,5107875
Serra Nova Dourada,1575,5107883
Sinop,135874,5107909
Sorriso,85223,5107925
Tabapor\u00e3,9309,5107941
Tangar\u00e1 da Serra,98828,5107958
Tapurah,12967,5108006
Terra Nova do Norte,9606,5108055
Tesouro,3682,5108105
Torixor\u00e9u,3576,5108204
Uni\u00e3o do Sul,3468,5108303
Vale de S\u00e3o Domingos,3041,5108352
V\u00e1rzea Grande,274013,5108402
Vera,10901,5108501
Vila Rica,24835,5108600
Nova Guarita,4457,5108808
Nova Maril\u00e2ndia,3159,5108857
Nova Maring\u00e1,8182,5108907
Nova Monte Verde,8822,5108956
Abadia de Goi\u00e1s,8207,5200050
Abadi\u00e2nia,18775,5200100
Acre\u00fana,22076,5200134
Adel\u00e2ndia,2564,5200159
\u00c1gua Fria de Goi\u00e1s,5613,5200175
\u00c1gua Limpa,1967,5200209
\u00c1guas Lindas de Goi\u00e1s,195810,5200258
Alex\u00e2nia,26770,5200308
Alo\u00e2ndia,2071,5200506
Alto Horizonte,5784,5200555
Alto Para\u00edso de Goi\u00e1s,7514,5200605
Alvorada do Norte,8645,5200803
Amaralina,3754,5200829
Americano do Brasil,6018,5200852
Amorin\u00f3polis,3408,5200902
An\u00e1polis,375142,5201108
Anhanguera,1126,5201207
Anicuns,21746,5201306
Aparecida de Goi\u00e2nia,542090,5201405
Aparecida do Rio Doce,2517,5201454
Apor\u00e9,4143,5201504
Ara\u00e7u,3731,5201603
Aragar\u00e7as,19884,5201702
Aragoi\u00e2nia,9765,5201801
Araguapaz,7862,5202155
Aren\u00f3polis,2957,5202353
Aruan\u00e3,9138,5202502
Auril\u00e2ndia,3422,5202601
Avelin\u00f3polis,2494,5202809
Baliza,4677,5203104
Barro Alto,10435,5203203
Bela Vista de Goi\u00e1s,28514,5203302
Bom Jardim de Goi\u00e1s,8896,5203401
Bom Jesus de Goi\u00e1s,23998,5203500
Bonfin\u00f3polis,9052,5203559
Bon\u00f3polis,4143,5203575
Brazabrantes,3604,5203609
Brit\u00e2nia,5817,5203807
Buriti Alegre,9535,5203906
Buriti de Goi\u00e1s,2583,5203939
Buritin\u00f3polis,3389,5203962
Cabeceiras,7935,5204003
Cachoeira Alta,12002,5204102
Cachoeira de Goi\u00e1s,1414,5204201
Cachoeira Dourada,8355,5204250
Ca\u00e7u,15287,5204300
Caiap\u00f4nia,18505,5204409
Caldas Novas,84900,5204508
Caldazinha,3703,5204557
Campestre de Goi\u00e1s,3622,5204607
Campina\u00e7u,3740,5204656
Campinorte,12321,5204706
Campo Alegre de Goi\u00e1s,7149,5204805
Campo Limpo de Goi\u00e1s,7345,5204854
Campos Belos,19786,5204904
Campos Verdes,3399,5204953
Carmo do Rio Verde,9862,5205000
Castel\u00e2ndia,3610,5205059
Catal\u00e3o,102393,5205109
Catura\u00ed,5041,5205208
Cavalcante,9829,5205307
Ceres,22155,5205406
Cezarina,8386,5205455
Chapad\u00e3o do C\u00e9u,9110,5205471
Cidade Ocidental,66777,5205497
Cocalzinho de Goi\u00e1s,19583,5205513
Colinas do Sul,3529,5205521
C\u00f3rrego do Ouro,2514,5205703
Corumb\u00e1 de Goi\u00e1s,11086,5205802
Corumba\u00edba,9332,5205901
Cristalina,55347,5206206
Cristian\u00f3polis,3029,5206305
Crix\u00e1s,16893,5206404
Crom\u00ednia,3606,5206503
Cumari,2975,5206602
Damian\u00f3polis,3389,5206701
Damol\u00e2ndia,2935,5206800
Davin\u00f3polis,2133,5206909
Diorama,2547,5207105
Doverl\u00e2ndia,7750,5207253
Edealina,3809,5207352
Ed\u00e9ia,12231,5207402
Estrela do Norte,3379,5207501
Faina,6947,5207535
Fazenda Nova,6070,5207600
Firmin\u00f3polis,12923,5207808
Flores de Goi\u00e1s,15111,5207907
Formosa,115789,5208004
Formoso,4623,5208103
Gameleira de Goi\u00e1s,3777,5208152
Divin\u00f3polis de Goi\u00e1s,4995,5208301
Goian\u00e1polis,11471,5208400
Goiandira,5605,5208509
Goian\u00e9sia,67507,5208608
Goi\u00e2nia,1466105,5208707
Goianira,41169,5208806
Goi\u00e1s,24103,5208905
Goiatuba,34312,5209101
Gouvel\u00e2ndia,5656,5209150
Guap\u00f3,14482,5209200
Guara\u00edta,2206,5209291
Guarani de Goi\u00e1s,4145,5209408
Guarinos,2052,5209457
Heitora\u00ed,3757,5209606
Hidrol\u00e2ndia,20472,5209705
Hidrolina,3852,5209804
Iaciara,13675,5209903
Inaciol\u00e2ndia,6148,5209937
Indiara,15213,5209952
Inhumas,52311,5210000
Ipameri,26747,5210109
Ipiranga de Goi\u00e1s,2948,5210158
Ipor\u00e1,32242,5210208
Israel\u00e2ndia,2910,5210307
Itabera\u00ed,40872,5210406
Itaguari,4730,5210562
Itaguaru,5456,5210604
Itaj\u00e1,4876,5210802
Itapaci,21691,5210901
Itapirapu\u00e3,6312,5211008
Itapuranga,26586,5211206
Itarum\u00e3,6998,5211305
Itau\u00e7u,9019,5211404
Itumbiara,102513,5211503
Ivol\u00e2ndia,2554,5211602
Jandaia,6254,5211701
Jaragu\u00e1,48216,5211800
Jata\u00ed,98128,5211909
Jaupaci,3004,5212006
Jes\u00fapolis,2476,5212055
Jovi\u00e2nia,7468,5212105
Jussara,19239,5212204
Lagoa Santa,1490,5212253
Leopoldo de Bulh\u00f5es,7773,5212303
Luzi\u00e2nia,199615,5212501
Mairipotaba,2432,5212600
Mamba\u00ed,8271,5212709
Mara Rosa,10228,5212808
Marzag\u00e3o,2226,5212907
Matrinch\u00e3,4490,5212956
Mauril\u00e2ndia,13379,5213004
Mimoso de Goi\u00e1s,2702,5213053
Mina\u00e7u,30696,5213087
Mineiros,62750,5213103
Moipor\u00e1,1666,5213400
Monte Alegre de Goi\u00e1s,8464,5213509
Montes Claros de Goi\u00e1s,8236,5213707
Montividiu,12566,5213756
Montividiu do Norte,4447,5213772
Morrinhos,45382,5213806
Morro Agudo de Goi\u00e1s,2351,5213855
Moss\u00e2medes,4700,5213905
Mozarl\u00e2ndia,15125,5214002
Mundo Novo,5661,5214051
Mutun\u00f3polis,3906,5214101
Naz\u00e1rio,8850,5214408
Ner\u00f3polis,28271,5214507
Niquel\u00e2ndia,45913,5214606
Nova Am\u00e9rica,2373,5214705
Nova Aurora,2206,5214804
Nova Crix\u00e1s,12810,5214838
Nova Gl\u00f3ria,8521,5214861
Nova Igua\u00e7u de Goi\u00e1s,2961,5214879
Nova Roma,3437,5214903
Nova Veneza,9389,5215009
Novo Brasil,3242,5215207
Novo Gama,110096,5215231
Novo Planalto,4387,5215256
Orizona,15472,5215306
Ouro Verde de Goi\u00e1s,3971,5215405
Ouvidor,6340,5215504
Padre Bernardo,32148,5215603
Palestina de Goi\u00e1s,3514,5215652
Palmeiras de Goi\u00e1s,27304,5215702
Palmelo,2424,5215801
Palmin\u00f3polis,3667,5215900
Panam\u00e1,2712,5216007
Paranaiguara,9919,5216304
Para\u00fana,11221,5216403
Perol\u00e2ndia,3135,5216452
Petrolina de Goi\u00e1s,10548,5216809
Pilar de Goi\u00e1s,2529,5216908
Piracanjuba,24885,5217104
Piranhas,11022,5217203
Piren\u00f3polis,24761,5217302
Pires do Rio,31151,5217401
Planaltina,88863,5217609
Pontalina,17991,5217708
Porangatu,45305,5218003
Porteir\u00e3o,3758,5218052
Portel\u00e2ndia,4044,5218102
Posse,35574,5218300
Professor Jamil,3360,5218391
Quirin\u00f3polis,48508,5218508
Rialma,11036,5218607
Rian\u00e1polis,4828,5218706
Rio Quente,4112,5218789
Rio Verde,217048,5218805
Rubiataba,19994,5218904
Sanclerl\u00e2ndia,7798,5219001
Santa B\u00e1rbara de Goi\u00e1s,6393,5219100
Santa Cruz de Goi\u00e1s,3048,5219209
Santa F\u00e9 de Goi\u00e1s,5309,5219258
Santa Helena de Goi\u00e1s,38743,5219308
Santa Isabel,3857,5219357
Santa Rita do Araguaia,8218,5219407
Santa Rita do Novo Destino,3359,5219456
Santa Rosa de Goi\u00e1s,2626,5219506
Santa Tereza de Goi\u00e1s,3710,5219605
Santa Terezinha de Goi\u00e1s,9622,5219704
Santo Ant\u00f4nio da Barra,4780,5219712
Santo Ant\u00f4nio de Goi\u00e1s,5787,5219738
Santo Ant\u00f4nio do Descoberto,71887,5219753
S\u00e3o Domingos,12585,5219803
S\u00e3o Francisco de Goi\u00e1s,6366,5219902
S\u00e3o Jo\u00e3o d\'Alian\u00e7a,12643,5220009
S\u00e3o Jo\u00e3o da Para\u00fana,1547,5220058
S\u00e3o Lu\u00eds de Montes Belos,33118,5220108
S\u00e3o Luiz do Norte,5071,5220157
S\u00e3o Miguel do Araguaia,22684,5220207
S\u00e3o Miguel do Passa Quatro,4037,5220264
S\u00e3o Patr\u00edcio,2070,5220280
S\u00e3o Sim\u00e3o,19697,5220405
Senador Canedo,105459,5220454
Serran\u00f3polis,8323,5220504
Silv\u00e2nia,20478,5220603
Simol\u00e2ndia,6891,5220686
S\u00edtio d\'Abadia,2998,5220702
Taquaral de Goi\u00e1s,3625,5221007
Teresina de Goi\u00e1s,3363,5221080
Terez\u00f3polis de Goi\u00e1s,7634,5221197
Tr\u00eas Ranchos,2900,5221304
Trindade,121266,5221403
Trombas,3571,5221452
Turv\u00e2nia,4818,5221502
Turvel\u00e2ndia,5050,5221551
Uirapuru,2961,5221577
Urua\u00e7u,40082,5221601
Uruana,14195,5221700
Uruta\u00ed,3154,5221809
Valpara\u00edso de Goi\u00e1s,159500,5221858
Varj\u00e3o,3856,5221908
Vian\u00f3polis,13675,5222005
Vicentin\u00f3polis,8397,5222054
Vila Boa,5731,5222203
Vila Prop\u00edcio,5690,5222302
Bras\u00edlia,3039444,5300108
